GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,ADI,VMI
5153,"Mason III, Frank",Frank Mason III,20181221,sac,mem,H,20181221-mem-sac,22,102,99,0,0,0,1,0,0,0,0,,0,0,3500,-200,3300,-100,,,10,0,2,12,,1,67.07,-0.23
5153,"Mason III, Frank",Frank Mason III,20181219,sac,okc,H,20181219-okc-sac,22,113,132,0,2.85,1,1,1,1,0.5,1,1pt 0-1fg 1-2ft,0,0,3700,200,3400,200,,,10,0,2,12,,1,67.3,-1.2
5153,"Mason III, Frank",Frank Mason III,20181217,sac,min,A,20181217-sac-min,20,105,132,0,23.5,1,1,25.8,27,26.5,25.8,12pt 4rb 6as 1st 3to 1trey 5-9fg 1-1ft,0,0,3500,0,3200,0,,,10,0,2,12,,1,64.2,2.2
5153,"Mason III, Frank",Frank Mason III,20181216,sac,dal,A,20181216-sac-dal,19,120,113,0,0,0,1,0,0,0,0,,0,0,3500,0,3200,0,,,10,0,2,12,,1,65.25,1.82
5153,"Mason III, Frank",Frank Mason III,20181214,sac,gsw,H,20181214-gsw-sac,22,125,130,0,0,0,1,0,0,0,0,,0,0,3500,0,3200,0,,,10,0,2,12,,1,67.07,0
5153,"Mason III, Frank",Frank Mason III,20181212,sac,min,H,20181212-min-sac,22,141,130,0,0,0,1,0,0,0,0,,0,0,3500,0,3200,0,,,10,0,2,12,,1,67.76,-1.08
5153,"Mason III, Frank",Frank Mason III,20181210,sac,chi,A,20181210-sac-chi,20,108,89,0,8.233333333,1,1,9.2,8.75,8.25,9.2,0pt 1rb 4as 1bl 1to 0-2fg,0,0,3500,-100,3200,200,,,10,0,2,1,,1,65.11,0.92
5153,"Mason III, Frank",Frank Mason III,20181208,sac,ind,A,20181208-sac-ind,19,97,107,0,15.3,1,1,13.2,13.25,12.5,13.2,8pt 1rb 2as 1st 2to 3-5fg 2-3ft,0,0,3600,0,3000,0,,,10,0,2,12,,1,66.43,-1.27
5153,"Mason III, Frank",Frank Mason III,20181207,sac,cle,A,20181207-sac-cle,19.5,129,110,0,6.9,1,1,1.7,2.25,1.75,1.7,0pt 1rb 1as 1to 0-2fg,0,0,3600,100,3000,0,,,10,0,2,12,,1,66.16,-1.45
5153,"Mason III, Frank",Frank Mason III,20181204,sac,pho,A,20181204-sac-pho,21,122,105,0,20.03333333,1,1,21.8,21,20.25,21.8,9pt 4rb 2as 2st 1to 1trey 3-7fg 2-3ft,0,0,3500,0,3000,0,,,10,0,2,1,,1,62.14,4.05
5153,"Mason III, Frank",Frank Mason III,20181201,sac,ind,H,20181201-ind-sac,22,111,110,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,1,,1,66.52,-0.33
5153,"Mason III, Frank",Frank Mason III,20181129,sac,lac,H,20181129-lac-sac,22.5,121,133,0,1.633333333,1,1,0,0,0,0,0pt,0,0,3500,0,3000,-100,,,10,0,2,1,,1,64.97,1.13
5153,"Mason III, Frank",Frank Mason III,20181125,sac,uta,H,20181125-uta-sac,20,112,133,0,17.5,1,1,6,6,5,6,3pt 2as 1-4fg 1-2ft,0,0,3500,0,3100,-100,,,10,0,2,1,,1,66.94,-2.17
5153,"Mason III, Frank",Frank Mason III,20181124,sac,gsw,A,20181124-sac-gsw,20.5,116,117,0,6.783333333,1,1,9,8.5,8,9,4pt 2as 1st 1to 1-3fg 2-2ft,0,0,3500,0,3200,0,,,10,0,2,1,,1,66.3,-7.47
5153,"Mason III, Frank",Frank Mason III,20181121,sac,uta,A,20181121-sac-uta,21,119,110,0,5.433333333,1,1,3.5,3.5,3.25,3.5,2pt 1as 0-1fg 2-2ft,0,0,3500,-100,3200,-100,,,10,0,2,1,,1,47.03,19.52
5153,"Mason III, Frank",Frank Mason III,20181119,sac,okc,H,20181119-okc-sac,22,117,113,0,13.01666667,1,1,8.1,8.75,8.25,8.1,4pt 3rb 1as 1to 2-4fg,0,0,3600,-100,3300,-200,,,10,0,2,1,,1,66.57,-0.02
5153,"Mason III, Frank",Frank Mason III,20181117,sac,hou,A,20181117-sac-hou,20,112,132,0,14.2,1,1,11,11,9.25,11,4pt 4as 1st 2to 2-9fg,0,0,3700,0,3500,0,,,10,0,2,1,,1,66.48,0.3
5153,"Mason III, Frank",Frank Mason III,20181116,sac,mem,A,20181116-sac-mem,20,104,112,0,12.08333333,1,1,2.7,4.25,3.5,2.7,3pt 1rb 1as 3to 1-3fg 1-2ft,0,0,3700,100,3500,0,,,10,0,2,1,,1,65.75,1.54
5153,"Mason III, Frank",Frank Mason III,20181112,sac,sas,H,20181112-sas-sac,22,104,99,0,17.08333333,1,1,19.9,18,17.75,19.9,4pt 2rb 5as 1st 1bl 2-3fg,0,0,3600,-200,3500,-100,,,10,0,2,1,,1,68.12,-0.83
5153,"Mason III, Frank",Frank Mason III,20181110,sac,lal,H,20181110-lal-sac,22,86,101,0,16.06666667,1,1,6.5,7,6.75,6.5,6pt 1as 1to 2-3fg 2-2ft,0,0,3800,100,3600,0,,,10,0,2,1,,1,66.48,0.24
5153,"Mason III, Frank",Frank Mason III,20181109,sac,min,H,20181109-min-sac,22,121,110,0,14.83333333,1,1,11.1,12.75,12.5,11.1,6pt 3rb 3as 3to 1-2fg 4-4ft,0,0,3700,-200,3600,0,,,10,0,2,1,,1,66.94,-0.49
5153,"Mason III, Frank",Frank Mason III,20181107,sac,tor,H,20181107-tor-sac,22,105,114,0,7.116666667,1,1,10.9,10.5,10,10.9,2pt 2rb 3as 1bl 1to 1-3fg,0,0,3900,100,3600,200,,,10,0,2,1,,1,66.48,-1.37
5153,"Mason III, Frank",Frank Mason III,20181104,sac,mil,A,20181104-sac-mil,15.5,109,144,0,22.18333333,1,1,22.4,21,19.25,22.4,6pt 2rb 6as 1st 1bl 1to 3-8fg 0-2ft,0,0,3800,0,,,,,10,0,2,,,2,63.28,1.4
5153,"Mason III, Frank",Frank Mason III,20181101,sac,atl,A,20181101-sac-atl,19.5,146,115,0,12.65,1,1,15.7,14.75,12.75,15.7,4pt 1rb 5as 1st 0-6fg 4-6ft,0,0,3800,200,3400,200,,,10,0,2,1,,1,61.32,5.57
5153,"Mason III, Frank",Frank Mason III,20181030,sac,orl,A,20181030-sac-orl,19,107,99,0,20.78333333,1,1,18.5,17.5,16.25,18.5,7pt 5as 2st 2to 2-7fg 3-3ft,0,0,3600,0,3200,-100,,,10,0,2,1,,1,66.89,-0.07
5153,"Mason III, Frank",Frank Mason III,20181029,sac,mia,A,20181029-sac-mia,19.5,123,113,0,17.6,1,1,18.9,18.5,17,18.9,6pt 2rb 5as 1st 1trey 2-8fg 1-3ft,0,0,3600,0,3300,-100,,,10,-1,2,12,,1,66.89,-2.37
5153,"Mason III, Frank",Frank Mason III,20181026,sac,was,H,20181026-was-sac,22,116,112,0,8.1,1,1,5.7,5.75,5,5.7,3pt 1rb 1as 1-4fg 1-1ft,0,0,3600,-200,3400,-100,,,11,-2,2,1,,2,66.66,-2.14
5153,"Mason III, Frank",Frank Mason III,20181024,sac,mem,H,20181024-mem-sac,22,97,92,0,12.93333333,1,1,12.4,12.5,12.75,12.4,5pt 2rb 2as 1bl 1to 1trey 2-3fg,0,0,3800,0,3500,-100,,,13,0,2,12,,2,66.62,-6.9
5153,"Mason III, Frank",Frank Mason III,20181023,sac,den,A,20181023-sac-den,21,112,126,0,27.45,1,1,30.5,32.25,32.25,30.5,14pt 5rb 7as 1st 3to 2trey 6-10fg,0,0,3800,0,3600,-200,,,13,3,2,1,,2,44.74,20.5
5153,"Mason III, Frank",Frank Mason III,20181021,sac,okc,A,20181021-sac-okc,19,131,120,0,0,0,1,0,0,0,0,,0,0,3800,100,3800,200,,,10,-5,2,1,,1,62.55,4.43
5153,"Mason III, Frank",Frank Mason III,20181019,sac,nor,A,20181019-sac-nor,20,129,149,0,21.08333333,1,1,31.2,30.75,29.5,31.2,18pt 1rb 6as 1st 1trey 7-13fg 3-4ft,0,0,3700,-700,3600,-100,,,15,0,2,1,,1,67.16,-0.28
5153,"Mason III, Frank",Frank Mason III,20181017,sac,uta,H,20181017-uta-sac,22,117,123,0,4.983333333,1,1,3,3.5,3.75,3,3pt 1trey 1-2fg,0,0,4400,,3700,,,,15,,2,12,,1,66.71,0.17
3816,"Williams, Louis",Louis Williams,20190426,lac,gsw,H,20190426-gsw-lac,22,110,129,0,26.75,1,1,20.9,21.5,17,20.9,8pt 2rb 7as 1st 3to 3-21fg 2-2ft,0,0,,,,,,,,,,,,,65.66,0.35
3816,"Williams, Louis",Louis Williams,20190424,lac,gsw,A,20190424-lac-gsw,22.5,129,121,0,34.48333333,1,1,47.8,52.5,51.5,47.8,33pt 4rb 10as 5to 1trey 12-19fg 8-9ft,1,0,7500,-900,6900,-400,,,30,-1,2,12,,2,66.48,-0.53
3816,"Williams, Louis",Louis Williams,20190421,lac,gsw,H,20190421-gsw-lac,15.5,105,113,0,29.78333333,1,1,23.3,23.5,21.25,23.3,12pt 4rb 3as 1st 1to 1trey 2-10fg 7-10ft,0,0,8400,-300,7300,-100,,,31,2,2,12,,2,65.98,-0.03
3816,"Williams, Louis",Louis Williams,20190418,lac,gsw,H,20190418-gsw-lac,22.5,105,132,0,20.95,1,1,25.4,27,25.5,25.4,16pt 2rb 6as 2to 1trey 4-11fg 7-8ft,0,0,8700,2000,7400,600,,,29,2,2,12,,2,65.84,0.16
3816,"Williams, Louis",Louis Williams,20190415,lac,gsw,A,20190415-lac-gsw,22.5,135,131,0,32.63333333,1,1,58.9,61,59.75,58.9,36pt 2rb 11as 2st 1bl 5to 2trey 13-22fg 8-10ft,1,0,6700,0,6800,600,,,27,1,2,12,,2,66.07,0.14
3816,"Williams, Louis",Louis Williams,20190413,lac,gsw,A,20190413-lac-gsw,20,104,121,0,31.8,1,1,43.1,43.75,41.75,43.1,25pt 3rb 9as 1st 2to 1trey 11-21fg 2-2ft,0,0,6700,0,6200,-1100,,,26,0,2,12,,2,66.39,-0.15
3816,"Williams, Louis",Louis Williams,20190410,lac,uta,H,20190410-uta-lac,22.5,143,137,0,23.31666667,1,1,25.5,27.75,25,25.5,15pt 5rb 5as 3to 1trey 5-17fg 4-5ft,0,0,6700,-300,7300,300,,,26,0,2,12,,2,65.84,0.4
3816,"Williams, Louis",Louis Williams,20190407,lac,gsw,A,20190407-lac-gsw,20.5,104,131,1,27.78333333,1,1,35.5,34.25,32.75,35.5,13pt 5rb 5as 3st 2bl 6to 1trey 4-12fg 4-4ft,0,0,7000,0,7000,100,,,26,0,2,12,,2,67.03,-1.52
3816,"Williams, Louis",Louis Williams,20190405,lac,lal,H,20190405-lal-lac,22.5,117,122,0,34.06666667,1,1,33.8,36,35.5,33.8,18pt 4rb 8as 1to 3trey 4-12fg 7-7ft,0,0,7000,-200,6900,-300,,,26,0,2,12,,2,65.93,-0.42
3816,"Williams, Louis",Louis Williams,20190403,lac,hou,H,20190403-hou-lac,22.5,103,135,0,22.68333333,1,1,24.5,25,23,24.5,14pt 7as 1trey 3-9fg 7-11ft,0,0,7200,-400,7200,-400,,,26,0,2,12,,2,66.02,-1.45
3816,"Williams, Louis",Louis Williams,20190331,lac,mem,H,20190331-mem-lac,22.5,113,96,0,22.58333333,1,1,24.6,25.25,24.25,24.6,17pt 3rb 2as 1st 2to 1trey 6-12fg 4-4ft,0,0,7600,300,7600,-100,,,26,0,2,12,,2,61.27,2.6
3816,"Williams, Louis",Louis Williams,20190330,lac,cle,H,20190330-cle-lac,15.5,132,108,0,23.16666667,1,1,30.2,30.75,30,30.2,18pt 1rb 6as 1st 1bl 4to 1trey 7-12fg 3-3ft,0,0,7300,0,7700,200,,,26,-2,2,12,,2,65.84,-0.73
3816,"Williams, Louis",Louis Williams,20190328,lac,mil,A,20190328-lac-mil,20,118,128,0,0,0,0,0,0,0,0,,0,0,7300,-100,7500,600,,,28,0,2,12,,2,64.15,0.24
3816,"Williams, Louis",Louis Williams,20190326,lac,min,A,20190326-lac-min,20,122,111,0,29.53333333,1,1,31.3,34,32.75,31.3,20pt 4rb 7as 4to 1trey 8-15fg 3-3ft,0,0,7400,0,6900,200,,,28,0,2,12,,2,63.28,0.43
3816,"Williams, Louis",Louis Williams,20190324,lac,nyk,A,20190324-lac-nyk,12,124,113,0,32.25,1,1,47.1,48.75,48,47.1,29pt 3rb 7as 2st 2to 5trey 9-20fg 6-8ft,0,0,7400,0,,,,,28,-1,2,,,2,66.48,-5.05
3816,"Williams, Louis",Louis Williams,20190322,lac,cle,A,20190322-lac-cle,19.5,110,108,0,28.86666667,1,1,24.4,25.5,23.25,24.4,15pt 2rb 6as 2to 7-16fg 1-1ft,0,0,7400,-300,6700,-100,,,29,0,2,12,,2,59.31,3.36
3816,"Williams, Louis",Louis Williams,20190319,lac,ind,H,20190319-ind-lac,22.5,115,109,0,25.55,1,1,30.7,29.25,26.25,30.7,11pt 1rb 9as 2st 1to 4-14fg 3-5ft,0,0,7700,100,6800,-100,,,29,0,2,12,,2,61.27,1.4
3816,"Williams, Louis",Louis Williams,20190317,lac,bkn,H,20190317-bkn-lac,21,119,116,0,26.53333333,1,1,33.2,35.5,34.5,33.2,25pt 6rb 2as 2to 2trey 8-16fg 7-7ft,0,0,7600,-100,6900,-200,,,29,-1,2,12,,2,61.27,2.74
3816,"Williams, Louis",Louis Williams,20190315,lac,chi,H,20190315-chi-lac,22.5,128,121,0,27.35,1,1,26.6,27.75,25.25,26.6,21pt 3rb 2as 1to 1trey 6-17fg 8-9ft,0,0,7700,400,7100,-200,,,30,-2,2,12,,2,65.84,-0.12
3816,"Williams, Louis",Louis Williams,20190312,lac,por,H,20190312-por-lac,22.5,104,125,0,26.6,1,1,22.7,23.75,20.5,22.7,18pt 1rb 3as 1st 4to 5-16fg 8-10ft,0,0,7300,0,7300,500,,,32,0,2,12,,1,65.47,0.11
3816,"Williams, Louis",Louis Williams,20190311,lac,bos,H,20190311-bos-lac,22.5,140,115,0,23.21666667,1,1,43.3,46,45.5,43.3,34pt 4rb 5as 3to 2trey 14-20fg 4-4ft,0,0,7300,0,6800,0,,,32,3,2,12,,1,65.47,0.17
3816,"Williams, Louis",Louis Williams,20190308,lac,okc,H,20190308-okc-lac,22.5,118,110,0,34.1,1,1,65.9,65.25,63.25,65.9,40pt 7rb 5as 4st 2to 4trey 13-24fg 10-15ft,0,0,7300,-100,6800,0,,,29,0,2,12,,1,65.47,0.3
3816,"Williams, Louis",Louis Williams,20190304,lac,lal,A,20190304-lac-lal,22.5,113,105,0,29.85,1,1,32.1,32.75,31,32.1,21pt 3rb 5as 1st 3to 8-15fg 5-5ft,0,0,7400,200,6800,-100,,,29,0,2,12,,1,66.11,-2.05
3816,"Williams, Louis",Louis Williams,20190303,lac,nyk,H,20190303-nyk-lac,15.5,128,107,0,21.63333333,1,1,31.4,32,30.25,31.4,18pt 2rb 6as 1st 1to 2trey 4-14fg 8-9ft,0,0,7200,-400,6900,-200,,,29,-1,2,12,,1,65.47,-1.41
3816,"Williams, Louis",Louis Williams,20190301,lac,sac,A,20190301-lac-sac,22,116,109,0,28.18333333,1,1,27.6,27.75,24,27.6,17pt 3rb 4as 1st 2to 6-17fg 5-9ft,0,0,7600,-200,7100,0,,,30,0,2,12,,1,66.52,-10.13
3816,"Williams, Louis",Louis Williams,20190227,lac,uta,A,20190227-lac-uta,21,105,111,0,33.83333333,1,1,32.4,32.5,29.5,32.4,18pt 2rb 6as 2st 3to 1trey 5-18fg 7-8ft,0,0,7800,0,7100,100,,,30,0,2,12,,1,47.16,12.45
3816,"Williams, Louis",Louis Williams,20190225,lac,dal,H,20190225-dal-lac,22.5,121,112,0,33.66666667,1,1,48.6,48.25,45.5,48.6,21pt 3rb 10as 3st 2trey 7-23fg 5-6ft,1,0,7800,-100,7000,0,,,30,0,2,12,,1,66.2,-6.59
3816,"Williams, Louis",Louis Williams,20190224,lac,den,A,20190224-lac-den,17,96,123,0,24.1,1,1,29.4,30.5,28.75,29.4,24pt 2rb 2as 1st 3to 1trey 6-15fg 11-11ft,0,0,7900,-400,7000,-100,,,30,3,2,12,,1,44.65,20.69
3816,"Williams, Louis",Louis Williams,20190222,lac,mem,A,20190222-lac-mem,20,112,106,0,31.86666667,1,1,32,35.25,33.75,32,18pt 5rb 8as 4to 2trey 6-15fg 4-5ft,0,0,8300,200,7100,0,,,27,0,2,12,,1,65.34,0.04
3816,"Williams, Louis",Louis Williams,20190213,lac,pho,H,20190213-pho-lac,22.5,134,107,0,22.05,1,1,45.2,48.25,48.75,45.2,30pt 1rb 10as 1to 2trey 12-16fg 4-4ft,1,0,8100,200,7100,300,,,27,2,2,12,,2,65.52,-0.14
3816,"Williams, Louis",Louis Williams,20190211,lac,min,A,20190211-lac-min,20,120,130,0,33.98333333,1,1,48.2,52.25,50.75,48.2,45pt 1rb 4as 1st 7to 3trey 13-25fg 16-16ft,0,0,7900,0,6800,-300,,,25,-5,2,12,,2,63.51,2.75
3816,"Williams, Louis",Louis Williams,20190209,lac,bos,A,20190209-lac-bos,20,123,112,0,28.28333333,1,1,27.6,28.75,25.5,27.6,15pt 3rb 6as 1bl 3to 1trey 4-15fg 6-10ft,0,0,7900,-300,7100,-300,,,30,0,2,12,,2,69.22,-4.92
3816,"Williams, Louis",Louis Williams,20190207,lac,ind,A,20190207-lac-ind,19,92,116,0,17.48333333,1,1,13.4,14.5,13.25,13.4,10pt 2rb 2as 2to 5-10fg,0,0,8200,500,7400,100,,,30,-2,2,12,,2,63.1,1.9
3816,"Williams, Louis",Louis Williams,20190205,lac,cha,A,20190205-lac-cha,19,117,115,0,31.86666667,1,1,45.6,47.75,47,45.6,31pt 3rb 6as 1bl 1to 5trey 10-23fg 6-6ft,0,0,7700,100,7300,300,,,32,2,2,12,,2,64.42,0.79
3816,"Williams, Louis",Louis Williams,20190203,lac,tor,A,20190203-lac-tor,15,103,121,0,21.26666667,1,1,21.9,23.5,21.75,21.9,18pt 2rb 3as 3to 5-11fg 8-9ft,0,0,7600,200,7000,-200,,,30,0,2,12,,2,65.29,-0.05
3816,"Williams, Louis",Louis Williams,20190202,lac,det,A,20190202-lac-det,17,111,101,0,34.78333333,1,1,54.1,56.25,54,54.1,39pt 3rb 9as 2to 2trey 13-26fg 11-11ft,0,0,7400,100,,,,,30,3,2,,,2,64.42,1.41
3816,"Williams, Louis",Louis Williams,20190131,lac,lal,H,20190131-lal-lac,22.5,120,123,0,38.26666667,1,1,44.6,43.25,41.5,44.6,24pt 3rb 6as 3st 1to 2trey 10-18fg 2-5ft,0,0,7300,200,7200,-200,,,27,2,2,12,,2,65.66,0.17
3816,"Williams, Louis",Louis Williams,20190128,lac,atl,H,20190128-atl-lac,22.5,118,123,0,31.01666667,1,1,39.1,40.25,37.5,39.1,21pt 3rb 9as 2st 5to 1trey 4-17fg 12-12ft,0,0,7100,500,7400,-100,,,25,0,2,12,,2,65.79,0.14
3816,"Williams, Louis",Louis Williams,20190127,lac,sac,H,20190127-sac-lac,15.5,122,108,0,27.48333333,1,1,35.2,38,35.5,35.2,12pt 6rb 10as 2st 5to 1trey 2-16fg 7-7ft,1,0,6600,100,7500,800,,,25,1,2,12,,2,66.3,-0.3
3816,"Williams, Louis",Louis Williams,20190125,lac,chi,A,20190125-lac-chi,20,106,101,0,32.21666667,1,1,61,66.5,64,61,31pt 10rb 10as 1st 1bl 3to 2trey 9-19fg 11-13ft,1,1,6500,0,6700,100,,,24,-2,2,12,,2,65.25,0.54
3816,"Williams, Louis",Louis Williams,20190123,lac,mia,A,20190123-lac-mia,19.5,111,99,0,21.13333333,1,1,33,32.25,30.5,33,13pt 5rb 6as 1st 1bl 1to 1trey 5-12fg 2-4ft,0,0,6500,-200,6600,0,,,26,0,2,12,,2,67.07,-1.94
3816,"Williams, Louis",Louis Williams,20190122,lac,dal,A,20190122-lac-dal,20.5,98,106,0,23.46666667,1,1,20.2,21.75,19.5,20.2,15pt 1rb 4as 2to 1trey 5-16fg 4-4ft,0,0,6700,-200,6600,-100,,,26,0,2,12,,2,64.1,2
3816,"Williams, Louis",Louis Williams,20190120,lac,sas,A,20190120-lac-sas,19,103,95,0,0,0,1,0,0,0,0,,0,0,6900,100,6700,0,,,26,3,2,12,,2,65.29,1.29
3816,"Williams, Louis",Louis Williams,20190118,lac,gsw,H,20190118-gsw-lac,22.5,94,112,0,0,0,0,0,0,0,0,,0,0,6800,300,6700,600,,,23,0,2,12,,2,67.07,-0.49
3816,"Williams, Louis",Louis Williams,20190116,lac,uta,H,20190116-uta-lac,22.5,109,129,0,26.86666667,1,1,41.2,41,39,41.2,23pt 6rb 6as 1st 1to 11-18fg 1-2ft,0,0,6500,-100,6100,-600,,,23,0,2,12,,2,66.62,-0.47
3816,"Williams, Louis",Louis Williams,20190114,lac,nor,H,20190114-nor-lac,22.5,117,121,0,30.23333333,1,1,33.5,33.75,30.75,33.5,18pt 5rb 5as 1st 1to 1trey 6-19fg 5-6ft,0,0,6600,-400,6700,-300,,,23,-1,2,12,,2,65.7,-1.98
3816,"Williams, Louis",Louis Williams,20190112,lac,det,H,20190112-det-lac,15.5,104,109,0,28.16666667,1,1,24.9,28,27.25,24.9,22pt 2rb 3as 4to 2trey 7-14fg 6-6ft,0,0,7000,0,7000,100,,,24,0,2,12,,2,65.89,-6.28
3816,"Williams, Louis",Louis Williams,20190110,lac,den,A,20190110-lac-den,21,100,121,0,24.61666667,1,1,24.5,26,24.25,24.5,19pt 5as 2to 1trey 7-15fg 4-5ft,0,0,7000,200,6900,100,,,24,2,2,12,,2,44.74,21.11
3816,"Williams, Louis",Louis Williams,20190108,lac,cha,H,20190108-cha-lac,22.5,128,109,0,25.11666667,1,1,48.6,50.25,50.5,48.6,27pt 3rb 10as 1bl 2trey 9-14fg 7-7ft,1,0,6800,0,6800,300,,,22,0,2,12,,2,66.34,-0.49
3816,"Williams, Louis",Louis Williams,20190106,lac,orl,H,20190106-orl-lac,15.5,106,96,0,24.7,1,1,26.8,28.5,27.5,26.8,17pt 4rb 4as 1to 2trey 4-12fg 7-7ft,0,0,6800,0,6500,-200,,,22,0,2,12,,2,66.34,-1.3
3816,"Williams, Louis",Louis Williams,20190104,lac,pho,A,20190104-lac-pho,21,121,111,0,27.76666667,1,1,31.6,33.25,32,31.6,21pt 3rb 4as 1st 2to 3trey 5-15fg 8-9ft,0,0,6800,400,6700,200,,,22,0,2,12,,2,62.1,4.52
3816,"Williams, Louis",Louis Williams,20190101,lac,phi,H,20190101-phi-lac,22.5,113,119,0,30.8,1,1,37.3,36.5,33.25,37.3,22pt 4rb 3as 3st 3to 1trey 8-19fg 5-9ft,0,0,6400,200,6500,-100,,,22,2,2,12,,2,66.71,-0.09
3816,"Williams, Louis",Louis Williams,20181229,lac,sas,H,20181229-sas-lac,22.5,111,122,0,27.1,1,1,28.1,29.25,26.25,28.1,16pt 3rb 7as 2to 4-14fg 8-10ft,0,0,6200,0,6600,0,,,20,0,2,12,,2,66.94,-0.4
3816,"Williams, Louis",Louis Williams,20181228,lac,lal,A,20181228-lac-lal,22.5,118,107,0,30.55,1,1,47.9,50.25,50,47.9,36pt 7rb 3as 1to 3trey 11-18fg 11-11ft,0,0,6200,800,6600,0,,,20,0,2,12,,2,66.57,-0.25
3816,"Williams, Louis",Louis Williams,20181226,lac,sac,H,20181226-sac-lac,22.5,127,118,0,22.43333333,1,1,39.6,41.25,41.75,39.6,24pt 3rb 6as 1st 1bl 3to 4trey 9-15fg 2-2ft,0,0,5400,200,6600,200,,,20,0,2,12,,2,65.93,0.39
3816,"Williams, Louis",Louis Williams,20181223,lac,gsw,A,20181223-lac-gsw,20.5,127,129,0,25.1,1,1,38.9,40.5,38.5,38.9,25pt 2rb 9as 2to 1trey 6-14fg 12-14ft,0,0,5200,0,6400,1100,,,20,0,2,12,,2,67.16,-1.05
3816,"Williams, Louis",Louis Williams,20181222,lac,den,H,20181222-den-lac,17,132,111,0,16.71666667,1,1,11.5,14,13.25,11.5,6pt 7as 5to 2-5fg 2-2ft,0,0,5200,0,,,,,20,1,2,,,2,66.02,0.09
3816,"Williams, Louis",Louis Williams,20181220,lac,dal,H,20181220-dal-lac,22.5,125,121,0,23.91666667,1,1,41.2,41.75,40.75,41.2,26pt 1rb 8as 2st 4to 1trey 9-12fg 7-10ft,0,0,5200,0,5300,0,,,19,2,2,12,,2,66.11,-0.2
3816,"Williams, Louis",Louis Williams,20181217,lac,por,H,20181217-por-lac,22.5,127,131,0,0,0,0,0,0,0,0,,0,0,5200,0,5300,0,,,17,7,2,12,,2,66.71,-1.66
3816,"Williams, Louis",Louis Williams,20181215,lac,okc,A,20181215-lac-okc,21,104,110,0,0,0,0,0,0,0,0,,0,0,5200,0,5300,0,,,10,-9,2,12,,2,62.55,2.37
3816,"Williams, Louis",Louis Williams,20181213,lac,sas,A,20181213-lac-sas,20.5,87,125,0,0,0,0,0,0,0,0,,0,0,5200,0,5300,0,,,19,0,2,12,,2,64.01,1.09
3816,"Williams, Louis",Louis Williams,20181211,lac,tor,H,20181211-tor-lac,22.5,99,123,0,0,0,1,0,0,0,0,,0,0,5200,-100,5300,-200,,,19,0,2,12,,2,66.3,-1.2
3816,"Williams, Louis",Louis Williams,20181210,lac,pho,A,20181210-lac-pho,21,123,119,0,11.55,1,1,14.8,15.5,15.75,14.8,7pt 4rb 2as 1trey 3-4fg,0,0,5300,-400,5500,200,,,19,0,2,12,,2,62.23,4.52
3816,"Williams, Louis",Louis Williams,20181208,lac,mia,H,20181208-mia-lac,22.5,98,121,0,28.35,1,1,27.1,28.75,26.5,27.1,18pt 3rb 5as 2to 1trey 6-16fg 5-6ft,0,0,5700,-200,5300,-200,,,19,-1,2,12,,2,67.07,-0.32
3816,"Williams, Louis",Louis Williams,20181205,lac,mem,A,20181205-lac-mem,20,86,96,0,25.01666667,1,1,16.5,20,19,16.5,12pt 7as 6to 1trey 2-8fg 7-7ft,0,0,5900,200,5500,600,,,20,0,2,12,,2,66.71,-1.11
3816,"Williams, Louis",Louis Williams,20181203,lac,nor,A,20181203-lac-nor,20,129,126,0,23.9,1,1,30.6,32.25,31.5,30.6,20pt 3rb 6as 2to 1trey 7-12fg 5-5ft,0,0,5700,-500,4900,-300,,,20,0,2,12,,2,67.12,-2.48
3816,"Williams, Louis",Louis Williams,20181202,lac,dal,A,20181202-lac-dal,19,110,114,0,26.41666667,1,1,33.6,36.25,35.25,33.6,21pt 3rb 8as 3to 2trey 8-16fg 3-3ft,0,0,6200,0,5200,-400,,,20,-1,2,12,,2,63.51,2.01
3816,"Williams, Louis",Louis Williams,20181129,lac,sac,A,20181129-lac-sac,22.5,133,121,0,19.11666667,1,1,13.4,15,13.75,13.4,10pt 2rb 2as 2to 1trey 3-10fg 3-3ft,0,0,6200,0,5600,-100,,,21,0,2,12,,2,64.97,1.15
3816,"Williams, Louis",Louis Williams,20181128,lac,pho,H,20181128-pho-lac,22.5,115,99,0,22.23333333,1,1,31.3,32.5,31.25,31.3,20pt 4rb 3as 2st 4to 2trey 6-14fg 6-7ft,0,0,6200,-500,5700,-200,,,21,-2,2,12,,2,65.43,0.69
3816,"Williams, Louis",Louis Williams,20181125,lac,por,A,20181125-lac-por,21,104,100,0,17.36666667,1,1,9.1,9.25,6.5,9.1,4pt 3rb 1as 2-13fg,0,0,6700,100,5900,0,,,23,4,2,12,,2,67.07,-0.94
